GVKEY,LPERMNO,LPERMCO,datadate,fyear,indfmt,consol,popsrc,datafmt,cusip,conm,curcd,fyr,at,costat,fic,mkvalt,prcc_f,sic
008807,55511,21457,20101231,2010,INDL,C,D,STD,69349H107,PNM RESOURCES INC,USD,12,5225.0830,A,USA,1128.4825,13.0200,4911
008807,55511,21457,20111231,2011,INDL,C,D,STD,69349H107,PNM RESOURCES INC,USD,12,5204.6130,A,USA,1452.0924,18.2300,4911
008807,55511,21457,20121231,2012,INDL,C,D,STD,69349H107,PNM RESOURCES INC,USD,12,5372.5830,A,USA,1633.7035,20.5100,4911
008807,55511,21457,20131231,2013,INDL,C,D,STD,69349H107,PNM RESOURCES INC,USD,12,5500.2100,A,USA,1921.2545,24.1200,4911
008807,55511,21457,20141231,2014,INDL,C,D,STD,69349H107,PNM RESOURCES INC,USD,12,5829.3250,A,USA,2360.1480,29.6300,4911
008807,55511,21457,20151231,2015,INDL,C,D,STD,69349H107,PNM RESOURCES INC,USD,12,6009.3280,A,USA,2435.0228,30.5700,4911
008810,23712,21458,20101231,2010,INDL,C,D,STD,744573106,PUBLIC SERVICE ENTRP GRP INC,USD,12,29909.0000,A,USA,16095.0648,31.8100,4931
008810,23712,21458,20111231,2011,INDL,C,D,STD,744573106,PUBLIC SERVICE ENTRP GRP INC,USD,12,29821.0000,A,USA,16701.2775,33.0100,4931
008810,23712,21458,20121231,2012,INDL,C,D,STD,744573106,PUBLIC SERVICE ENTRP GRP INC,USD,12,31725.0000,A,USA,15480.2952,30.6000,4931
008810,23712,21458,20131231,2013,INDL,C,D,STD,744573106,PUBLIC SERVICE ENTRP GRP INC,USD,12,32522.0000,A,USA,16207.6903,32.0400,4931
008810,23712,21458,20141231,2014,INDL,C,D,STD,744573106,PUBLIC SERVICE ENTRP GRP INC,USD,12,35333.0000,A,USA,20946.7102,41.4100,4931
008810,23712,21458,20151231,2015,INDL,C,D,STD,744573106,PUBLIC SERVICE ENTRP GRP INC,USD,12,37535.0000,A,USA,19549.3606,38.6900,4931
008823,54148,21349,20101231,2010,INDL,C,D,STD,745867101,PULTEGROUP INC,USD,12,7699.3760,A,USA,2872.8506,7.5200,1531
008823,54148,21349,20111231,2011,INDL,C,D,STD,745867101,PULTEGROUP INC,USD,12,6885.6200,A,USA,2414.2565,6.3100,1531
008823,54148,21349,20121231,2012,INDL,C,D,STD,745867101,PULTEGROUP INC,USD,12,6734.4090,A,USA,7020.8013,18.1600,1531
008823,54148,21349,20131231,2013,INDL,C,D,STD,745867101,PULTEGROUP INC,USD,12,8734.1430,A,USA,7767.0810,20.3700,1531
008823,54148,21349,20141231,2014,INDL,C,D,STD,745867101,PULTEGROUP INC,USD,12,8569.4100,A,USA,7928.5901,21.4600,1531
008823,54148,21349,20151231,2015,INDL,C,D,STD,745867101,PULTEGROUP INC,USD,12,8967.1600,A,USA,6221.8174,17.8200,1531
008826,64742,3500,20100831,2010,INDL,C,D,STD,746228303,PURE CYCLE CORP,USD,8,106.3780,A,USA,60.8231,3.0100,4950
008826,64742,3500,20110831,2011,INDL,C,D,STD,746228303,PURE CYCLE CORP,USD,8,116.1230,A,USA,71.1525,2.9600,4950
008826,64742,3500,20120831,2012,INDL,C,D,STD,746228303,PURE CYCLE CORP,USD,8,111.5820,A,USA,48.0760,2.0000,4950
008826,64742,3500,20130831,2013,INDL,C,D,STD,746228303,PURE CYCLE CORP,USD,8,108.6180,A,USA,124.9976,5.2000,4950
008826,64742,3500,20140831,2014,INDL,C,D,STD,746228303,PURE CYCLE CORP,USD,8,108.1740,A,USA,156.7278,6.5200,4950
008826,64742,3500,20150831,2015,INDL,C,D,STD,746228303,PURE CYCLE CORP,USD,8,73.0610,A,USA,120.2700,5.0000,4950
008832,64785,5130,20100131,2009,INDL,C,D,STD,04010E109,ARGAN INC,USD,1,120.2730,A,USA,192.8644,14.2000,8711
008832,64785,5130,20110131,2010,INDL,C,D,STD,04010E109,ARGAN INC,USD,1,130.5420,A,USA,126.0627,9.2700,8711
008832,64785,5130,20120131,2011,INDL,C,D,STD,04010E109,ARGAN INC,USD,1,205.2520,A,USA,198.0410,14.5000,8711
008832,64785,5130,20130131,2012,INDL,C,D,STD,04010E109,ARGAN INC,USD,1,234.7240,A,USA,262.7112,18.8000,8711
008832,64785,5130,20140131,2013,INDL,C,D,STD,04010E109,ARGAN INC,USD,1,323.3060,A,USA,405.8653,28.4100,8711
008832,64785,5130,20150131,2014,INDL,C,D,STD,04010E109,ARGAN INC,USD,1,391.1930,A,USA,444.9287,30.4100,8711
008838,64822,3737,20101231,2010,INDL,C,D,STD,747215101,PYRAMID OIL CO,USD,12,10.6300,I,USA,23.9514,5.1200,1311
008838,64822,3737,20111231,2011,INDL,C,D,STD,747215101,PYRAMID OIL CO,USD,12,11.8820,I,USA,18.8718,4.0290,1311
008838,64822,3737,20121231,2012,INDL,C,D,STD,747215101,PYRAMID OIL CO,USD,12,12.7610,I,USA,18.7993,4.0101,1311
008838,64822,3737,20131231,2013,INDL,C,D,STD,747215101,PYRAMID OIL CO,USD,12,14.1800,I,USA,23.6744,5.0500,1311
008850,64929,3741,20101231,2010,INDL,C,D,STD,747316107,QUAKER CHEMICAL CORP,USD,12,449.4300,A,USA,478.8716,41.6700,2990
008850,64929,3741,20111231,2011,INDL,C,D,STD,747316107,QUAKER CHEMICAL CORP,USD,12,505.5210,A,USA,502.1477,38.8900,2990
008850,64929,3741,20121231,2012,INDL,C,D,STD,747316107,QUAKER CHEMICAL CORP,USD,12,536.6340,A,USA,705.2967,53.8600,2990
008850,64929,3741,20131231,2013,INDL,C,D,STD,747316107,QUAKER CHEMICAL CORP,USD,12,584.1460,A,USA,1017.0157,77.0700,2990
008850,64929,3741,20141231,2014,INDL,C,D,STD,747316107,QUAKER CHEMICAL CORP,USD,12,665.5260,A,USA,1224.2240,92.0400,2990
008850,64929,3741,20151231,2015,INDL,C,D,STD,747316107,QUAKER CHEMICAL CORP,USD,12,685.5130,A,USA,1026.6309,77.2600,2990
008858,64961,5703,20100331,2009,INDL,C,D,STD,747582104,QUALITY SYSTEMS INC,USD,3,310.1800,A,USA,1774.3258,61.4400,7373
008858,64961,5703,20110331,2010,INDL,C,D,STD,747582104,QUALITY SYSTEMS INC,USD,3,378.6860,A,USA,2419.6936,83.3400,7373
008858,64961,5703,20120331,2011,INDL,C,D,STD,747582104,QUALITY SYSTEMS INC,USD,3,440.3520,A,USA,2587.9414,43.7300,7373
008858,64961,5703,20130331,2012,INDL,C,D,STD,747582104,QUALITY SYSTEMS INC,USD,3,443.0550,A,USA,1087.8506,18.2700,7373
008858,64961,5703,20140331,2013,INDL,C,D,STD,747582104,QUALITY SYSTEMS INC,USD,3,445.0580,A,USA,1016.2773,16.8800,7373
008858,64961,5703,20150331,2014,INDL,C,D,STD,747582104,QUALITY SYSTEMS INC,USD,3,460.5210,A,USA,963.6419,15.9800,7373
008864,65008,6244,20100930,2010,INDL,C,D,STD,032332504,AMTECH SYSTEMS INC,USD,9,136.1010,A,USA,165.3936,17.9600,3559
008864,65008,6244,20110930,2011,INDL,C,D,STD,032332504,AMTECH SYSTEMS INC,USD,9,205.8650,A,USA,75.4480,8.0000,3559
008864,65008,6244,20120930,2012,INDL,C,D,STD,032332504,AMTECH SYSTEMS INC,USD,9,129.0220,A,USA,31.3920,3.3100,3559
008864,65008,6244,20130930,2013,INDL,C,D,STD,032332504,AMTECH SYSTEMS INC,USD,9,110.9470,A,USA,69.7223,7.3000,3559
008864,65008,6244,20140930,2014,INDL,C,D,STD,032332504,AMTECH SYSTEMS INC,USD,9,89.9040,A,USA,105.3736,10.7000,3559
008864,65008,6244,20150930,2015,INDL,C,D,STD,032332504,AMTECH SYSTEMS INC,USD,9,125.4560,A,USA,56.5450,4.3000,3559
008867,87043,5722,20100331,2009,INDL,C,D,STD,747906204,QUANTUM CORP,USD,3,504.1430,A,USA,565.3080,2.6300,3572
008867,87043,5722,20110331,2010,INDL,C,D,STD,747906204,QUANTUM CORP,USD,3,430.9650,A,USA,572.8237,2.5200,3572
008867,87043,5722,20120331,2011,INDL,C,D,STD,747906204,QUANTUM CORP,USD,3,395.3480,A,USA,619.3732,2.6200,3572
008867,87043,5722,20130331,2012,INDL,C,D,STD,747906204,QUANTUM CORP,USD,3,371.1400,A,USA,311.1424,1.2800,3572
008867,87043,5722,20140331,2013,INDL,C,D,STD,747906204,QUANTUM CORP,USD,3,361.7980,A,USA,305.5002,1.2200,3572
008867,87043,5722,20150331,2014,INDL,C,D,STD,747906204,QUANTUM CORP,USD,3,358.7550,A,USA,413.1328,1.6000,3572
008873,27756,21476,20101231,2010,INDL,C,D,STD,748356102,QUESTAR CORP,USD,12,3373.6000,A,USA,3072.8650,17.4100,4923
008873,27756,21476,20111231,2011,INDL,C,D,STD,748356102,QUESTAR CORP,USD,12,3532.8000,A,USA,3533.0940,19.8600,4923
008873,27756,21476,20121231,2012,INDL,C,D,STD,748356102,QUESTAR CORP,USD,12,3757.1000,A,USA,3458.0000,19.7600,4923
008873,27756,21476,20131231,2013,INDL,C,D,STD,748356102,QUESTAR CORP,USD,12,4054.3000,A,USA,4025.5490,22.9900,4923
008873,27756,21476,20141231,2014,INDL,C,D,STD,748356102,QUESTAR CORP,USD,12,4249.7000,A,USA,4434.1120,25.2800,4923
008873,27756,21476,20151231,2015,INDL,C,D,STD,748356102,QUESTAR CORP,USD,12,4377.8000,A,USA,3409.0000,19.4800,4923
008892,65270,5660,20101231,2010,INDL,C,D,STD,749360400,RCM TECHNOLOGIES INC,USD,12,83.0120,A,USA,60.9817,4.6300,7363
008892,65270,5660,20111231,2011,INDL,C,D,STD,749360400,RCM TECHNOLOGIES INC,USD,12,86.1780,A,USA,66.0087,5.1800,7363
008892,65270,5660,20121231,2012,INDL,C,D,STD,749360400,RCM TECHNOLOGIES INC,USD,12,84.5480,A,USA,63.3399,5.1500,7363
008892,65270,5660,20131231,2013,INDL,C,D,STD,749360400,RCM TECHNOLOGIES INC,USD,12,86.5240,A,USA,86.6846,6.9800,7363
008892,65270,5660,20141231,2014,INDL,C,D,STD,749360400,RCM TECHNOLOGIES INC,USD,12,87.2730,A,USA,88.7040,7.0000,7363
008892,65270,5660,20151231,2015,INDL,C,D,STD,749360400,RCM TECHNOLOGIES INC,USD,12,81.3360,A,USA,68.7335,5.5000,7363
008898,69649,6137,20100930,2010,INDL,C,D,STD,754730109,RAYMOND JAMES FINANCIAL CORP,USD,9,17883.0810,A,USA,,25.3300,6211
008898,69649,6137,20110930,2011,INDL,C,D,STD,754730109,RAYMOND JAMES FINANCIAL CORP,USD,9,18006.9950,A,USA,,25.9600,6211
008898,69649,6137,20120930,2012,INDL,C,D,STD,754730109,RAYMOND JAMES FINANCIAL CORP,USD,9,21160.2650,A,USA,,36.6500,6211
008898,69649,6137,20130930,2013,INDL,C,D,STD,754730109,RAYMOND JAMES FINANCIAL CORP,USD,9,23186.1220,A,USA,,41.6700,6211
008898,69649,6137,20140930,2014,INDL,C,D,STD,754730109,RAYMOND JAMES FINANCIAL CORP,USD,9,23325.6520,A,USA,,53.5800,6211
008898,69649,6137,20150930,2015,INDL,C,D,STD,754730109,RAYMOND JAMES FINANCIAL CORP,USD,9,26479.6840,A,USA,7093.0700,49.6300,6211
008901,66683,21482,20101231,2010,INDL,C,D,STD,749660106,RPC INC,USD,12,887.8710,A,USA,2684.9491,18.1200,1389
008901,66683,21482,20111231,2011,INDL,C,D,STD,749660106,RPC INC,USD,12,1338.2110,A,USA,2691.1085,18.2500,1389
008901,66683,21482,20121231,2012,INDL,C,D,STD,749660106,RPC INC,USD,12,1367.1630,A,USA,2694.5626,12.2400,1389
008901,66683,21482,20131231,2013,INDL,C,D,STD,749660106,RPC INC,USD,12,1383.8600,A,USA,3908.9001,17.8500,1389
008901,66683,21482,20141231,2014,INDL,C,D,STD,749660106,RPC INC,USD,12,1759.3580,A,USA,2823.6686,13.0400,1389
008901,66683,21482,20151231,2015,INDL,C,D,STD,749660106,RPC INC,USD,12,1237.0940,A,USA,2593.0425,11.9500,1389
008902,65307,3911,20100531,2009,INDL,C,D,STD,749685103,RPM INTERNATIONAL INC,USD,5,3004.0240,A,USA,2573.6756,19.8100,2890
008902,65307,3911,20110531,2010,INDL,C,D,STD,749685103,RPM INTERNATIONAL INC,USD,5,3515.0290,A,USA,3068.6300,23.5000,2890
008902,65307,3911,20120531,2011,INDL,C,D,STD,749685103,RPM INTERNATIONAL INC,USD,5,3560.0200,A,USA,3467.7898,26.3600,2890
008902,65307,3911,20130531,2012,INDL,C,D,STD,749685103,RPM INTERNATIONAL INC,USD,5,4115.5260,A,USA,4392.9055,33.1300,2890
008902,65307,3911,20140531,2013,INDL,C,D,STD,749685103,RPM INTERNATIONAL INC,USD,5,4378.3650,A,USA,5740.0681,43.0700,2890
008902,65307,3911,20150531,2014,INDL,C,D,STD,749685103,RPM INTERNATIONAL INC,USD,5,4694.2400,A,USA,6664.1461,50.0300,2890
008947,65700,3772,20101231,2010,INDL,C,D,STD,911922102,U S LIME & MINERALS,USD,12,188.4980,A,USA,270.0533,42.1300,1400
008947,65700,3772,20111231,2011,INDL,C,D,STD,911922102,U S LIME & MINERALS,USD,12,202.5580,A,USA,374.8460,60.1100,1400
008947,65700,3772,20121231,2012,INDL,C,D,STD,911922102,U S LIME & MINERALS,USD,12,174.2460,A,USA,261.8930,47.1200,1400
008947,65700,3772,20131231,2013,INDL,C,D,STD,911922102,U S LIME & MINERALS,USD,12,187.5260,A,USA,341.0228,61.1700,1400
008947,65700,3772,20141231,2014,INDL,C,D,STD,911922102,U S LIME & MINERALS,USD,12,200.4200,A,USA,407.7246,72.8600,1400
008947,65700,3772,20151231,2015,INDL,C,D,STD,911922102,U S LIME & MINERALS,USD,12,196.4990,A,USA,308.1058,54.9600,1400
008958,62033,3781,20100131,2009,INDL,C,D,STD,754212108,RAVEN INDUSTRIES INC,USD,1,170.3090,A,USA,515.2974,28.5800,3080
008958,62033,3781,20110131,2010,INDL,C,D,STD,754212108,RAVEN INDUSTRIES INC,USD,1,187.7600,A,USA,853.2489,47.2400,3080
008958,62033,3781,20120131,2011,INDL,C,D,STD,754212108,RAVEN INDUSTRIES INC,USD,1,245.7030,A,USA,1175.6121,64.8900,3080
008958,62033,3781,20130131,2012,INDL,C,D,STD,754212108,RAVEN INDUSTRIES INC,USD,1,273.2100,A,USA,978.2592,26.9300,3080
008958,62033,3781,20140131,2013,INDL,C,D,STD,754212108,RAVEN INDUSTRIES INC,USD,1,301.8190,A,USA,1363.9665,37.4500,3080
008958,62033,3781,20150131,2014,INDL,C,D,STD,754212108,RAVEN INDUSTRIES INC,USD,1,362.8730,A,USA,815.7920,21.4400,3080
008972,24942,21492,20101231,2010,INDL,C,D,STD,755111507,RAYTHEON CO,USD,12,24422.0000,A,USA,16654.5960,46.3400,3812
008972,24942,21492,20111231,2011,INDL,C,D,STD,755111507,RAYTHEON CO,USD,12,25854.0000,A,USA,16395.9820,48.3800,3812
008972,24942,21492,20121231,2012,INDL,C,D,STD,755111507,RAYTHEON CO,USD,12,26686.0000,A,USA,18885.4360,57.5600,3812
008972,24942,21492,20131231,2013,INDL,C,D,STD,755111507,RAYTHEON CO,USD,12,25967.0000,A,USA,28525.1500,90.7000,3812
008972,24942,21492,20141231,2014,INDL,C,D,STD,755111507,RAYTHEON CO,USD,12,27900.0000,A,USA,33240.6410,108.1700,3812
008972,24942,21492,20151231,2015,INDL,C,D,STD,755111507,RAYTHEON CO,USD,12,29281.0000,A,USA,37234.4700,124.5300,3812
008987,55984,21495,20100131,2009,INDL,C,D,STD,457919108,INNSUITES HOSPITALITY TR,USD,1,28.4740,A,USA,11.6168,1.3500,6798
008987,55984,21495,20110131,2010,INDL,C,D,STD,457919108,INNSUITES HOSPITALITY TR,USD,1,27.9350,A,USA,11.1111,1.3000,6798
008987,55984,21495,20120131,2011,INDL,C,D,STD,457919108,INNSUITES HOSPITALITY TR,USD,1,27.3820,A,USA,18.5724,2.2000,6798
008987,55984,21495,20130131,2012,INDL,C,D,STD,457919108,INNSUITES HOSPITALITY TR,USD,1,26.2820,A,USA,14.4050,1.7200,6798
008987,55984,21495,20140131,2013,INDL,C,D,STD,457919108,INNSUITES HOSPITALITY TR,USD,1,25.4090,A,USA,12.6298,1.5140,6798
008987,55984,21495,20150131,2014,INDL,C,D,STD,457919108,INNSUITES HOSPITALITY TR,USD,1,27.0280,A,USA,22.1502,2.6800,6798
009016,58771,3840,20101231,2010,INDL,C,D,STD,758750103,REGAL BELOIT CORP,USD,12,2449.1360,A,USA,2578.0042,66.7600,3621
009016,58771,3840,20111231,2011,INDL,C,D,STD,758750103,REGAL BELOIT CORP,USD,12,3266.5150,A,USA,2119.3326,50.9700,3621
009016,58771,3840,20121231,2012,INDL,C,D,STD,758750103,REGAL BELOIT CORP,USD,12,3569.1000,A,USA,3164.1030,70.4700,3621
009016,58771,3840,20131231,2013,INDL,C,D,STD,758750103,REGAL BELOIT CORP,USD,12,3643.5000,A,USA,3324.7720,73.7200,3621
009016,58771,3840,20141231,2014,INDL,C,D,STD,758750103,REGAL BELOIT CORP,USD,12,3407.6000,A,USA,3361.4400,75.2000,3621
009016,58771,3840,20151231,2015,INDL,C,D,STD,758750103,REGAL BELOIT CORP,USD,12,4591.7000,A,USA,2615.8440,58.5200,3621
009023,76711,37472,20100630,2010,INDL,C,D,STD,758932107,REGIS CORP/MN,USD,6,1919.5720,A,USA,896.2248,15.5700,7200
009023,76711,37472,20110630,2011,INDL,C,D,STD,758932107,REGIS CORP/MN,USD,6,1805.7530,A,USA,884.1325,15.3200,7200
009023,76711,37472,20120630,2012,INDL,C,D,STD,758932107,REGIS CORP/MN,USD,6,1571.8460,A,USA,1031.1734,17.9600,7200
009023,76711,37472,20130630,2013,INDL,C,D,STD,758932107,REGIS CORP/MN,USD,6,1390.4920,A,USA,929.8810,16.4200,7200
009023,76711,37472,20140630,2014,INDL,C,D,STD,758932107,REGIS CORP/MN,USD,6,1415.9490,A,USA,797.6461,14.0800,7200
009023,76711,37472,20150630,2015,INDL,C,D,STD,758932107,REGIS CORP/MN,USD,6,1162.0150,A,USA,845.7446,15.7600,7200
009063,76282,10594,20101231,2010,INDL,C,D,STD,05329W102,AUTONATION INC,USD,12,5974.2000,A,USA,4183.8648,28.2000,5500
009063,76282,10594,20111231,2011,INDL,C,D,STD,05329W102,AUTONATION INC,USD,12,6198.8000,A,USA,5006.3930,36.8700,5500
009063,76282,10594,20121231,2012,INDL,C,D,STD,05329W102,AUTONATION INC,USD,12,7203.0000,A,USA,4797.9832,39.7000,5500
009063,76282,10594,20131231,2013,INDL,C,D,STD,05329W102,AUTONATION INC,USD,12,7914.1000,A,USA,6008.2664,49.6900,5500
009063,76282,10594,20141231,2014,INDL,C,D,STD,05329W102,AUTONATION INC,USD,12,8399.7000,A,USA,6845.2383,60.4100,5500
009063,76282,10594,20151231,2015,INDL,C,D,STD,05329W102,AUTONATION INC,USD,12,9558.3000,A,USA,6610.5666,59.6600,5500
009083,66617,5327,20100930,2010,INDL,C,D,STD,761195205,RESOURCE AMERICA INC,USD,9,234.2530,A,USA,,5.6800,6282
009083,66617,5327,20110930,2011,INDL,C,D,STD,761195205,RESOURCE AMERICA INC,USD,9,422.5060,A,USA,88.6350,4.5100,6282
009083,66617,5327,20120930,2012,INDL,C,D,STD,761195205,RESOURCE AMERICA INC,USD,9,2644.2630,A,USA,,6.8400,6282
009083,66617,5327,20131231,2013,INDL,C,D,STD,761195205,RESOURCE AMERICA INC,USD,12,2318.4510,A,USA,,9.3600,6282
009083,66617,5327,20141231,2014,INDL,C,D,STD,761195205,RESOURCE AMERICA INC,USD,12,2900.8420,A,USA,205.4340,9.0400,6282
009083,66617,5327,20151231,2015,INDL,C,D,STD,761195205,RESOURCE AMERICA INC,USD,12,211.1950,A,USA,125.7508,6.1300,6282
009125,66852,6533,20100531,2009,INDL,C,D,STD,763165107,RICHARDSON ELECTRONICS LTD,USD,5,234.8150,A,USA,142.9248,9.7400,5065
009125,66852,6533,20110531,2010,INDL,C,D,STD,763165107,RICHARDSON ELECTRONICS LTD,USD,5,314.0540,A,USA,202.8833,13.7000,5065
009125,66852,6533,20120531,2011,INDL,C,D,STD,763165107,RICHARDSON ELECTRONICS LTD,USD,5,231.4230,A,USA,150.7968,11.5500,5065
009125,66852,6533,20130531,2012,INDL,C,D,STD,763165107,RICHARDSON ELECTRONICS LTD,USD,5,217.3180,A,USA,146.5578,11.9600,5065
009125,66852,6533,20140531,2013,INDL,C,D,STD,763165107,RICHARDSON ELECTRONICS LTD,USD,5,203.5450,A,USA,120.4701,10.1800,5065
009125,66852,6533,20150531,2014,INDL,C,D,STD,763165107,RICHARDSON ELECTRONICS LTD,USD,5,184.9940,A,USA,99.8498,8.6600,5065
009155,46922,21515,20100228,2009,INDL,C,D,STD,767754104,RITE AID CORP,USD,2,8049.9110,A,USA,1349.2067,1.5200,5912
009155,46922,21515,20110228,2010,INDL,C,D,STD,767754104,RITE AID CORP,USD,2,7555.8500,A,USA,1166.2891,1.3100,5912
009155,46922,21515,20120229,2011,INDL,C,D,STD,767754104,RITE AID CORP,USD,2,7364.2910,A,USA,1383.9780,1.5400,5912
009155,46922,21515,20130228,2012,INDL,C,D,STD,767754104,RITE AID CORP,USD,2,7078.7190,A,USA,1482.9995,1.6400,5912
009155,46922,21515,20140228,2013,INDL,C,D,STD,767754104,RITE AID CORP,USD,2,6944.8710,A,USA,6401.0713,6.5900,5912
009155,46922,21515,20150228,2014,INDL,C,D,STD,767754104,RITE AID CORP,USD,2,8863.2520,A,USA,7888.6928,7.9800,5912
009171,80294,26503,20100930,2010,INDL,C,D,STD,74955L103,RGC RESOURCES INC,USD,9,120.6830,A,USA,68.6748,30.2000,4924
009171,80294,26503,20110930,2011,INDL,C,D,STD,74955L103,RGC RESOURCES INC,USD,9,125.5490,A,USA,85.7480,18.5401,4924
009171,80294,26503,20120930,2012,INDL,C,D,STD,74955L103,RGC RESOURCES INC,USD,9,129.7560,A,USA,84.3116,18.0500,4924
009171,80294,26503,20130930,2013,INDL,C,D,STD,74955L103,RGC RESOURCES INC,USD,9,124.5270,A,USA,90.8366,19.2900,4924
009171,80294,26503,20140930,2014,INDL,C,D,STD,74955L103,RGC RESOURCES INC,USD,9,139.3210,A,USA,93.9280,19.9000,4924
009171,80294,26503,20150930,2015,INDL,C,D,STD,74955L103,RGC RESOURCES INC,USD,9,148.1410,A,USA,95.7682,20.2000,4924
009173,67193,3878,20100831,2010,INDL,C,D,STD,770196103,ROBBINS & MYERS INC,USD,8,817.0210,I,USA,779.8099,23.6600,3533
009173,67193,3878,20110831,2011,INDL,C,D,STD,770196103,ROBBINS & MYERS INC,USD,8,1582.9660,I,USA,2204.8223,48.0500,3533
009173,67193,3878,20120831,2012,INDL,C,D,STD,770196103,ROBBINS & MYERS INC,USD,8,1523.2630,I,USA,2523.2076,59.8200,3533
009203,84381,31847,20100930,2010,INDL,C,D,STD,773903109,ROCKWELL AUTOMATION,USD,9,4748.3000,A,USA,8747.1410,61.7300,3620
009203,84381,31847,20110930,2011,INDL,C,D,STD,773903109,ROCKWELL AUTOMATION,USD,9,5284.9000,A,USA,7946.4000,56.0000,3620
009203,84381,31847,20120930,2012,INDL,C,D,STD,773903109,ROCKWELL AUTOMATION,USD,9,5636.5000,A,USA,9723.0900,69.5500,3620
009203,84381,31847,20130930,2013,INDL,C,D,STD,773903109,ROCKWELL AUTOMATION,USD,9,5844.6000,A,USA,14853.9660,106.9400,3620
009203,84381,31847,20140930,2014,INDL,C,D,STD,773903109,ROCKWELL AUTOMATION,USD,9,6229.5000,A,USA,15020.5960,109.8800,3620
009203,84381,31847,20150930,2015,INDL,C,D,STD,773903109,ROCKWELL AUTOMATION,USD,9,6404.7000,A,USA,13434.6280,101.4700,3620
009216,35991,21526,20101231,2010,INDL,C,D,STD,775133101,ROGERS CORP,USD,12,484.8740,A,USA,605.9183,38.2500,3672
009216,35991,21526,20111231,2011,INDL,C,D,STD,775133101,ROGERS CORP,USD,12,677.6280,A,USA,597.9061,36.8600,3672
009216,35991,21526,20121231,2012,INDL,C,D,STD,775133101,ROGERS CORP,USD,12,760.0240,A,USA,839.4526,49.6600,3672
009216,35991,21526,20131231,2013,INDL,C,D,STD,775133101,ROGERS CORP,USD,12,806.5340,A,USA,1098.0825,61.5000,3672
009216,35991,21526,20141231,2014,INDL,C,D,STD,775133101,ROGERS CORP,USD,12,835.1170,A,USA,1498.8218,81.4400,3672
009216,35991,21526,20151231,2015,INDL,C,D,STD,775133101,ROGERS CORP,USD,12,932.4580,A,USA,926.0425,51.5700,3672
009225,36003,21530,20101231,2010,INDL,C,D,STD,775711104,ROLLINS INC,USD,12,619.0140,A,USA,2906.8248,19.7500,7340
009225,36003,21530,20111231,2011,INDL,C,D,STD,775711104,ROLLINS INC,USD,12,645.6500,A,USA,3249.6972,22.2200,7340
009225,36003,21530,20121231,2012,INDL,C,D,STD,775711104,ROLLINS INC,USD,12,692.5060,A,USA,3218.1706,22.0400,7340
009225,36003,21530,20131231,2013,INDL,C,D,STD,775711104,ROLLINS INC,USD,12,739.2170,A,USA,4418.2206,30.2900,7340
009225,36003,21530,20141231,2014,INDL,C,D,STD,775711104,ROLLINS INC,USD,12,808.1620,A,USA,4816.7782,33.1000,7340
009225,36003,21530,20151231,2015,INDL,C,D,STD,775711104,ROLLINS INC,USD,12,852.4310,A,USA,5660.5227,25.9000,7340
009242,89142,42115,20101231,2010,INDL,C,D,STD,868733106,SUREWEST COMMUNICATIONS,USD,12,603.1810,I,USA,148.3662,10.7000,4899
009242,89142,42115,20111231,2011,INDL,C,D,STD,868733106,SUREWEST COMMUNICATIONS,USD,12,612.0760,I,USA,169.1418,12.0300,4899
009248,91556,7684,20100131,2009,INDL,C,D,STD,778296103,ROSS STORES INC,USD,1,2768.6330,A,USA,5646.1290,45.9300,5651
009248,91556,7684,20110131,2010,INDL,C,D,STD,778296103,ROSS STORES INC,USD,1,3116.2040,A,USA,7697.7076,65.2000,5651
009248,91556,7684,20120131,2011,INDL,C,D,STD,778296103,ROSS STORES INC,USD,1,3301.2090,A,USA,11529.2285,50.8200,5651
009248,91556,7684,20130131,2012,INDL,C,D,STD,778296103,ROSS STORES INC,USD,1,3670.5610,A,USA,13177.0437,59.7000,5651
009248,91556,7684,20140131,2013,INDL,C,D,STD,778296103,ROSS STORES INC,USD,1,3896.7970,A,USA,14493.3522,67.9100,5651
009248,91556,7684,20150131,2014,INDL,C,D,STD,778296103,ROSS STORES INC,USD,1,4703.1340,A,USA,19027.0737,91.7100,5651
009256,13134,53943,20131231,2013,INDL,C,D,STD,779287101,ROUSE PROPERTIES INC,USD,12,2019.5100,A,USA,1101.6891,22.1900,6798
009256,13134,53943,20141231,2014,INDL,C,D,STD,779287101,ROUSE PROPERTIES INC,USD,12,2270.4000,A,USA,1069.4189,18.5200,6798
009256,13134,53943,20151231,2015,INDL,C,D,STD,779287101,ROUSE PROPERTIES INC,USD,12,2529.2580,A,USA,841.5243,14.5600,6798
009258,45495,21532,20101231,2010,INDL,C,D,STD,G7665A101,ROWAN COMPANIES PLC,USD,12,6217.4570,A,GBR,4408.9235,34.9100,1381
009258,45495,21532,20111231,2011,INDL,C,D,STD,G7665A101,ROWAN COMPANIES PLC,USD,12,6597.8450,A,GBR,3748.2117,30.3300,1381
009258,45495,21532,20121231,2012,INDL,C,D,STD,G7665A101,ROWAN COMPANIES PLC,USD,12,7699.4870,A,GBR,3884.0780,31.2700,1381
009258,45495,21532,20131231,2013,INDL,C,D,STD,G7665A101,ROWAN COMPANIES PLC,USD,12,7975.7610,A,GBR,4392.9850,35.3600,1381
